1.392e-18
2.180172e-25 	 0.000000e+00 	 0.000000e+00 	 0.000000e+00 
1.603001e-22 	 1.071776e-17 	 1.882495e-20 	 0.000000e+00 
6.421635e-22 	 5.369619e-18 	 6.291046e-20 	 0.000000e+00 
1.448488e-21 	 3.568884e-18 	 1.248698e-19 	 0.000000e+00 
2.584138e-21 	 2.670564e-18 	 1.979096e-19 	 0.000000e+00 
4.055989e-21 	 2.133749e-18 	 2.750879e-19 	 0.000000e+00 
5.873000e-21 	 1.771730e-18 	 3.510743e-19 	 0.000000e+00 
8.046305e-21 	 1.515420e-18 	 4.214633e-19 	 0.000000e+00 
1.058932e-20 	 1.322149e-18 	 4.849239e-19 	 0.000000e+00 
1.351791e-20 	 1.169579e-18 	 5.417151e-19 	 0.000000e+00 
1.685048e-20 	 1.047862e-18 	 5.913770e-19 	 0.000000e+00 
2.060828e-20 	 9.473036e-19 	 6.350264e-19 	 0.000000e+00 
2.481553e-20 	 8.624681e-19 	 6.732464e-19 	 0.000000e+00 
2.949973e-20 	 7.913958e-19 	 7.057918e-19 	 0.000000e+00 
3.469194e-20 	 7.291138e-19 	 7.341946e-19 	 0.000000e+00 
4.042715e-20 	 6.759499e-19 	 7.578844e-19 	 0.000000e+00 
4.674462e-20 	 6.292887e-19 	 7.779062e-19 	 0.000000e+00 
5.368840e-20 	 5.873044e-19 	 7.951182e-19 	 0.000000e+00 
6.130775e-20 	 5.489566e-19 	 8.100358e-19 	 0.000000e+00 
6.965780e-20 	 5.145219e-19 	 8.225251e-19 	 0.000000e+00 
7.880015e-20 	 4.845316e-19 	 8.324315e-19 	 0.000000e+00 
8.880365e-20 	 4.565483e-19 	 8.410263e-19 	 0.000000e+00 
9.974522e-20 	 4.297549e-19 	 8.486833e-19 	 0.000000e+00 
1.117109e-19 	 4.070695e-19 	 8.542540e-19 	 0.000000e+00 
1.247967e-19 	 3.849900e-19 	 8.593024e-19 	 0.000000e+00 
1.391104e-19 	 3.641207e-19 	 8.635696e-19 	 0.000000e+00 
1.547722e-19 	 3.453400e-19 	 8.668485e-19 	 0.000000e+00 
1.719171e-19 	 3.282180e-19 	 8.693751e-19 	 0.000000e+00 
1.906963e-19 	 3.109080e-19 	 8.717064e-19 	 0.000000e+00 
2.112796e-19 	 2.958404e-19 	 8.732338e-19 	 0.000000e+00 
2.338576e-19 	 2.809925e-19 	 8.745183e-19 	 0.000000e+00 
2.586447e-19 	 2.669504e-19 	 8.754311e-19 	 0.000000e+00 
2.858821e-19 	 2.544458e-19 	 8.758833e-19 	 0.000000e+00 
3.158419e-19 	 2.418048e-19 	 8.762095e-19 	 0.000000e+00 
3.488308e-19 	 2.298751e-19 	 8.762631e-19 	 0.000000e+00 
3.851955e-19 	 2.192057e-19 	 8.760276e-19 	 0.000000e+00 
4.253278e-19 	 2.083044e-19 	 8.756832e-19 	 0.000000e+00 
4.696717e-19 	 1.985068e-19 	 8.751120e-19 	 0.000000e+00 
5.187303e-19 	 1.888003e-19 	 8.744220e-19 	 0.000000e+00 
5.730748e-19 	 1.795851e-19 	 8.735792e-19 	 0.000000e+00 
6.333549e-19 	 1.709511e-19 	 8.726155e-19 	 0.000000e+00 
7.003095e-19 	 1.622195e-19 	 8.715296e-19 	 0.000000e+00 
7.747813e-19 	 1.545580e-19 	 8.703478e-19 	 0.000000e+00 
8.577318e-19 	 1.467404e-19 	 8.690573e-19 	 0.000000e+00 
9.502603e-19 	 1.395129e-19 	 8.676811e-19 	 0.000000e+00 
1.053624e-18 	 1.325331e-19 	 8.662210e-19 	 0.000000e+00 
1.169266e-18 	 1.256000e-19 	 8.646494e-19 	 0.000000e+00 
1.298840e-18 	 1.193992e-19 	 8.630456e-19 	 0.000000e+00 
1.444249e-18 	 1.130142e-19 	 8.613115e-19 	 0.000000e+00 
1.607680e-18 	 1.070413e-19 	 8.595149e-19 	 0.000000e+00 
1.791659e-18 	 1.016787e-19 	 8.576989e-19 	 0.000000e+00 
1.999098e-18 	 9.612880e-20 	 8.557396e-19 	 0.000000e+00 
2.233366e-18 	 9.082167e-20 	 8.536977e-19 	 0.000000e+00 
2.498361e-18 	 8.593987e-20 	 8.516166e-19 	 0.000000e+00 
2.798606e-18 	 8.133708e-20 	 8.494705e-19 	 0.000000e+00 
3.139351e-18 	 7.668351e-20 	 8.471739e-19 	 0.000000e+00 
3.526704e-18 	 7.225815e-20 	 8.447858e-19 	 0.000000e+00 
3.967778e-18 	 6.827219e-20 	 8.423687e-19 	 0.000000e+00 
4.470872e-18 	 6.435134e-20 	 8.398118e-19 	 0.000000e+00 
5.045680e-18 	 6.046333e-20 	 8.370841e-19 	 0.000000e+00 
5.703549e-18 	 5.693563e-20 	 8.342907e-19 	 0.000000e+00 
6.457776e-18 	 5.354714e-20 	 8.313479e-19 	 0.000000e+00 
7.323968e-18 	 5.022981e-20 	 8.282070e-19 	 0.000000e+00 
8.320477e-18 	 4.704583e-20 	 8.248717e-19 	 0.000000e+00 
9.468907e-18 	 4.420100e-20 	 8.214308e-19 	 0.000000e+00 
1.079474e-17 	 4.142045e-20 	 8.177312e-19 	 0.000000e+00 
1.232808e-17 	 3.872001e-20 	 8.137456e-19 	 0.000000e+00 
1.410455e-17 	 3.613146e-20 	 8.094565e-19 	 0.000000e+00 
1.616633e-17 	 3.376696e-20 	 8.049124e-19 	 0.000000e+00 
1.856353e-17 	 3.155731e-20 	 8.000355e-19 	 0.000000e+00 
2.135569e-17 	 2.942090e-20 	 7.947260e-19 	 0.000000e+00 
2.461373e-17 	 2.739016e-20 	 7.889547e-19 	 0.000000e+00 
2.842222e-17 	 2.552078e-20 	 7.827351e-19 	 0.000000e+00 
3.288221e-17 	 2.371108e-20 	 7.759027e-19 	 0.000000e+00 
3.811461e-17 	 2.203630e-20 	 7.684929e-19 	 0.000000e+00 
4.426435e-17 	 2.044786e-20 	 7.603852e-19 	 0.000000e+00 
5.150540e-17 	 1.894237e-20 	 7.515041e-19 	 0.000000e+00 
6.004702e-17 	 1.752396e-20 	 7.417904e-19 	 0.000000e+00 
7.014124e-17 	 1.620757e-20 	 7.312348e-19 	 0.000000e+00 
8.209218e-17 	 1.498959e-20 	 7.198128e-19 	 0.000000e+00 
9.626739e-17 	 1.385432e-20 	 7.074599e-19 	 0.000000e+00 
1.131118e-16 	 1.278871e-20 	 6.941169e-19 	 0.000000e+00 
1.331652e-16 	 1.178864e-20 	 6.797572e-19 	 0.000000e+00 
1.570828e-16 	 1.083556e-20 	 6.642466e-19 	 0.000000e+00 
EOF 
